No,テーマ,種別,テキスト,date,account,structure,status,post_url,impressions,likes,bookmarks,reposts,profile_visits,note
03,リモート制度の本気度,リプ1,"制度として続く会社
・職種ごとにリモートの可否を公開している
・出社が必要な業務を具体的に書いている
・直近1年で方針を変えていない

つまり、
覆る会社は「今の運用」
そこそこの会社は「全社の方針」
続く会社は「職種別の制度」

リモートで入って後悔しなかった人は…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
03,リモート制度の本気度,リプ2,"全員、面接で「去年と今の出社頻度」を数字で聞いていました。

制度として公開している会社は、この質問に即答できます。答えが濁る、話がそれる会社は、入社後に方針が変わる可能性を疑っていいかと。

大事なのは、今リモートかどうかではなく、これからも続く根拠があるかです。",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
04,評価制度の成熟度,本文,"年収が上がるかどうかは、評価制度で決まります↓

上がらない会社
・評価基準が口頭でしか説明されない
・評価者が誰か曖昧
・昇給のタイミングが不定期

そこそこの会社
・評価シートはある
・年1回の評価
・昇給幅は上司の裁量が大きい

上がる会社は…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
04,評価制度の成熟度,リプ1,"上がる会社
・等級ごとの期待役割が文書化されている
・評価は年2回以上
・昇給の実績レンジを面接で答えられる

つまり、
上がらない会社は「人が決める」
そこそこの会社は「制度はあるが運用が粗い」
上がる会社は「基準が公開されていて回数も多い」

年収を上げた人が見ていたのは…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
04,評価制度の成熟度,リプ2,"提示額ではなく、次に上がるまでの距離でした。

入社時に30万低くても、評価が年2回あって基準が明確な会社のほうが、2年後には逆転していることがあります。

逆に入社時が高くても、評価が年1回で基準が曖昧だと、そこから動きません。

面接で聞くなら「等級が1つ上がると、何ができる人ですか」が効きます。",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
05,インサイドセールスのKPI設計,本文,"ISで消耗するかどうかは、KPI設計で決まります↓

消耗するIS
・架電件数だけが評価される
・リードの質が誰も管理していない
・FSに渡した後の結果が返ってこない

普通のIS
・商談化数を見ている
・リードの種類は分けている
・月次で振り返りがある

伸びるISは…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
05,インサイドセールスのKPI設計,リプ1,"伸びるIS
・商談化のあとの受注率まで追っている
・リードソース別に数字が分かれている
・FSとの定例で情報が戻ってくる

つまり、
消耗するISは「行動量だけ」
普通のISは「手前の成果まで」
伸びるISは「売上までつながっている」

ISからキャリアが伸びた人は…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
05,インサイドセールスのKPI設計,リプ2,"架電件数ではなく、受注まで追えるチームを選んでいました。

件数だけを見る組織にいると、頑張った理由が説明できません。転職のときに「何件かけました」しか言えない人になります。

受注まで見ている組織にいた人は、「どんなリードが決まるか」を語れます。これは次の会社でも通用する資産かと。",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
06,カスタマーサクセスの体制,本文,"CSは会社によって、やってる仕事がまるで違います↓

ただの窓口になるCS
・問い合わせ対応がほぼ全部
・担当社数が多すぎる
・解約の理由が共有されない

普通のCS
・定期的な利用状況の確認がある
・担当社数は管理されている
・解約率は見ている

伸びるCSは…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
06,カスタマーサクセスの体制,リプ1,"伸びるCS
・利用データを見て先に動ける
・アップセルの目標を持っている
・プロダクト開発に要望を返せる

つまり、
窓口型のCSは「受け身で終わる」
普通のCSは「状況は見ている」
伸びるCSは「売上とプロダクトに関われる」

CSでキャリアを作れた人は…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
06,カスタマーサクセスの体制,リプ2,"面接で「担当社数」と「解約率の共有」を必ず聞いていました。

担当が多すぎると、どんなに優秀でも受け身の対応で1日が終わります。解約理由が共有されない会社は、改善の回路がありません。

CSは会社ごとの定義が本当にバラバラなので、職種名ではなく中身で選ぶべきかと。",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
07,マネジメントの質,本文,"入社後に伸びるかは、直属の上司でほぼ決まります↓

きつい組織
・1on1がない、または雑談だけ
・目標が期の途中で変わる
・数字の詰めだけがある

普通の組織
・1on1は月1である
・目標は期初に決まる
・振り返りの場がある

伸びる組織は…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
07,マネジメントの質,リプ1,"伸びる組織
・1on1が週次か隔週である
・目標に対して打ち手を一緒に考える
・失注の振り返りが個人攻撃にならない

つまり、
きつい組織は「結果だけを見る」
普通の組織は「場はあるが形式的」
伸びる組織は「プロセスに介入してくれる」

入社後に伸びた人は…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
07,マネジメントの質,リプ2,"会社ではなく、面接に出てきたマネージャーで判断していました。

二次面接の相手が、たいていは入社後の上司です。その人が自分の言葉でチームの課題を話せるか、失敗をどう扱うかを見てください。

会社の制度より、毎週話す相手のほうが影響は大きいかと。",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
08,組織フェーズ,本文,"同じSaaSでも、組織フェーズで働き方が変わります↓

しんどいだけになるフェーズ
・仕組みがないのに人だけ増えている
・役割の線引きが曖昧
・誰も全体を把握していない

経験にはなるフェーズ
・仕組みを作っている最中
・兼務が多い
・裁量は大きいが負荷も大きい

いちばん美味しいフェーズは…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
08,組織フェーズ,リプ1,"いちばん美味しいフェーズ
・型はできているが改善の余地がある
・人は足りていないが採用が進んでいる
・自分の提案が通る余白がある

つまり、
しんどい会社は「拡大に仕組みが追いついていない」
経験になる会社は「仕組みを作っている途中」
美味しい会社は「型の上で改善できる」

入って伸びた人が見ていたのは…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
08,組織フェーズ,リプ2,"社員数の推移でした。

1年で倍に増えている会社は、仕組みより採用が先行しています。入ってから整える側に回るので、消耗も大きい。

逆に増え方が緩やかで、型がある会社は、入社後すぐに成果を出しやすいです。

面接で「この1年で何人増えましたか」と聞くだけで、フェーズが見えるかと。",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
09,提示年収の決まり方,本文,"提示額がどう決まるか、知らずに交渉すると損します↓

動かせない会社
・等級ごとに額が固定
・中途も新卒と同じテーブル
・交渉の余地がほぼない

少し動く会社
・レンジの中で調整できる
・前職の年収を基準にする
・上長の判断で数十万動く

大きく動く会社は…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
09,提示年収の決まり方,リプ1,"大きく動く会社
・等級の認定自体が面接で決まる
・他社の提示を材料として扱う
・入社時のグレードで数百万変わる

つまり、
動かせない会社は「箱が決まっている」
少し動く会社は「箱の中で調整」
動く会社は「どの箱に入れるかが選考次第」

年収を上げた人がやっていたのは…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
09,提示年収の決まり方,リプ2,"交渉ではなく、面接で任せられる範囲を具体的に示すことでした。

こちらは能力そのものではなく「どのポジションで、何年後に何を任せられるか」で値付けします。範囲が見えない人は、安全な下限に置かれます。

交渉術を調べる前に、任された範囲を言語化するほうが効くかと。",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
10,求人票の書き方,本文,"求人票の書き方で、その会社の状態は読めます↓

避けたい求人票
・仕事内容が抽象的
・必須と歓迎が分かれていない
・年収が「応相談」だけ

普通の求人票
・業務内容が箇条書き
・必須要件はある
・想定年収のレンジは出ている

信用できる求人票は…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
10,求人票の書き方,リプ1,"信用できる求人票
・募集背景が増員か欠員か書いてある
・入社後3ヶ月の期待が書いてある
・チーム構成と人数が書いてある

つまり、
避けたい求人票は「誰に来てほしいか決まっていない」
普通の求人票は「条件は整理されている」
信用できる求人票は「入社後の画まで見えている」

入社後のギャップが小さかった人は…",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
10,求人票の書き方,リプ2,"求人票の情報量で会社を絞っていました。

書けることが多い会社は、社内で役割が整理されています。逆に抽象的な求人票は、入ってから「話が違う」が起きやすいです。

求人票は、その会社の整理力がそのまま出る資料かと。応募前に3社ぶん読み比べてみてください。",2026-09-23,haru,3段階格付け→本命公開型,draft,,,,,,,
01,書類が通らない人のサイン,本文,"案件名だけ並んでる→書き方を直せ
主語がチーム→書き方を直せ
「等」が多い→書き方を直せ
直近1年が3行→書き方を直せ
数字がひとつもない→書き方を直せ
10社出して全落ち→書き方を直せ

書類が通らないのは、経歴が弱いからじゃないです。読む側が判断できる情報が入ってないだけ。

応募数を増やす前に、1回直したほうが早いです。",2026-09-23,haru,症状連打→一言処方型,draft,,,,,,,
02,面接で落ち続ける人のサイン,本文,"自己紹介が3分超える→準備不足
志望動機が社名を入れ替えても通る→準備不足
逆質問がゼロ→準備不足
プロダクトを触っていない→準備不足
退職理由が毎回変わる→準備不足
数字が一度も出てこない→準備不足

落ちる理由が能力だと思ってる人ほど、準備で止まってます。

僕は面接官として何度も見てますが、直せるのはだいたい準備の側かと。",2026-09-23,haru,症状連打→一言処方型,draft,,,,,,,
03,成長が止まっている人のサイン,本文,"去年と同じ仕事をしている→環境を疑え
新しく覚えた言葉がない→環境を疑え
社外の人と話していない→環境を疑え
提案が誰にも聞かれない→環境を疑え
若手に教えることがない→環境を疑え
転職市場の相場を知らない→環境を疑え

成長が止まるのは、能力の問題じゃなく、機会が回ってこないだけのことが多いです。

自分を責める前に、今いる場所で機会があるかを確認してみてください。",2026-09-23,haru,症状連打→一言処方型,draft,,,,,,,
04,インサイドセールスが向いている人のサイン,本文,"電話が苦じゃない→ISを見てみて
断られても引きずらない→ISを見てみて
数字を追うのが嫌いじゃない→ISを見てみて
地道な改善が好き→ISを見てみて
人の話を最後まで聞ける→ISを見てみて
チームで動くのが苦じゃない→ISを見てみて

ISは、才能が要る仕事だと思われがちですが、実際は続けられる人が勝ちます。

未経験からSaaSに入る入口として、いちばん現実的なルートかと。",2026-09-23,haru,症状連打→一言処方型,draft,,,,,,,
05,カスタマーサクセスが向いている人のサイン,本文,"人が使えるようになる瞬間が好き→CSを見てみて
顧客と長く付き合ってきた→CSを見てみて
説明するのが得意→CSを見てみて
押し売りが苦手→CSを見てみて
社内調整が苦じゃない→CSを見てみて
データを見るのが嫌いじゃない→CSを見てみて

売るより、使われ続けるほうに興味がある人はCS向きです。

接客や事務の経験も、この職種だと普通に評価されます。",2026-09-23,haru,症状連打→一言処方型,draft,,,,,,,
06,今の会社に残っていいサイン,本文,"半年以内に新しい役割が決まっている→まだ動かなくていい
裁量が増える異動の話がある→まだ動かなくていい
教えてくれる先輩がいる→まだ動かなくていい
評価の基準が納得できる→まだ動かなくていい
辞めたい理由が一時的な繁忙→まだ動かなくていい
やりかけの実績がある→まだ動かなくていい

採用する側ですが、全員に動けとは思っていません。

今の場所で得られるものが残っているなら、それを回収してからのほうが強い状態で動けます。",2026-09-23,haru,症状連打→一言処方型,draft,,,,,,,
07,転職を急いだほうがいいサイン,本文,"残業時間を誰も管理していない→今すぐ動け
給与の遅配がある→今すぐ動け
辞めた人の話が社内でタブー→今すぐ動け
労働条件が書面にない→今すぐ動け
休んだことを責められる→今すぐ動け
体調を崩す人が続いている→今すぐ動け

我慢して続ける理由がない環境は、確実に存在します。

無理が続いているなら、転職より先に休むのも選択肢です。動ける状態を確保するのが最優先かと。",2026-09-23,haru,症状連打→一言処方型,draft,,,,,,,
08,エージェントを変えたほうがいいサイン,本文,"希望と違う求人が届く→担当を変えろ
すぐ応募をせかしてくる→担当を変えろ
落ちた理由を教えてくれない→担当を変えろ
職種の違いを説明できない→担当を変えろ
連絡が一方的→担当を変えろ
面接対策が一般論だけ→担当を変えろ

担当者との相性は、そのまま転職の質になります。

エージェント自体が悪いのではなく、担当が合っていないだけのことも多いです。変更は普通に依頼していいかと。",2026-09-23,haru,症状連打→一言処方型,draft,,,,,,,
09,受ける会社を間違えているサイン,本文,"必須要件を満たしていない→受ける会社を見直せ
求人票を読まずに応募している→受ける会社を見直せ
全部が有名企業→受ける会社を見直せ
職種がバラバラ→受ける会社を見直せ
志望動機が使い回し→受ける会社を見直せ
前職の経験がどこにも接続しない→受ける会社を見直せ

落ち続けているとき、原因が自分じゃなく応募先の選び方であることは普通にあります。

同じ経歴でも、受ける領域を変えるだけで通ることがあるんですよね。",2026-09-23,haru,症状連打→一言処方型,draft,,,,,,,
10,内定を承諾していいサイン,本文,"配属チームが決まっている→承諾していい
評価者と評価時期が分かる→承諾していい
固定残業の有無を説明された→承諾していい
現場の人と話せた→承諾していい
3ヶ月後の期待が具体的→承諾していい
聞いた条件が書面で出てきた→承諾していい

迷うときは、気持ちではなく情報の量で決めてください。

ここまで分かっている会社なら、入社後のギャップはかなり小さいかと。",2026-09-23,haru,症状連打→一言処方型,draft,,,,,,,
01,未経験歓迎が多いSaaSの職種,本文,"SaaS未経験から狙える職種はこれだけあります。

・インサイドセールス
・カスタマーサクセス
・カスタマーサポート
・フィールドセールス
・オンボーディング担当
・パートナーセールス
・セールスアシスタント
・マーケティングアシスタント
・イベント運営
・セールスオペレーション
・データ入力・整備
・導入支援
・リサーチ
・事務・バックオフィス
・採用担当

「SaaS営業」で一括りにして諦める人が多すぎます。入口は1つじゃないです。",2026-09-23,haru,リスト提示→リプ回収型,draft,,,,,,,
02,バーティカルSaaSの領域,本文,"前職の業界がそのまま武器になる領域、これだけあります。

・建設
・不動産
・飲食
・小売
・美容
・フィットネス
・医療
・歯科
・薬局
・介護
・保育
・教育
・物流
・製造
・農業
・自動車整備
・冠婚葬祭
・士業
・宿泊
・人材

自分がいた業界の名前、この中にありませんか。あるなら、そこがいちばん近道です。",2026-09-23,haru,リスト提示→リプ回収型,draft,,,,,,,
03,ホリゾンタルSaaSの領域,本文,"業界を問わず使われるSaaS、領域はこう分かれます。

・人事労務
・採用管理
・勤怠管理
・給与計算
・会計
・経費精算
・請求書
・契約管理
・電子署名
・営業支援
・名刺管理
・マーケティングオートメーション
・チャット
・タスク管理
・情報共有
・セキュリティ
・BI・データ分析
・カスタマーサポート
・予算管理
・購買管理

前職で使っていたツールがあるなら、その領域から見ると話が早いです。",2026-09-23,haru,リスト提示→リプ回収型,draft,,,,,,,
04,SaaSの面接で使える逆質問,本文,"逆質問に困ったら、ここから選んでください。

・このポジションは増員ですか、欠員ですか
・入社後3ヶ月で何を任せますか
・1日の時間配分のイメージは
・KPIはどう設定されていますか
・ISとFSの連携はどうなっていますか
・CSの担当社数はどれくらいですか
・失注の振り返りはしていますか
・プロダクトの要望はどこに届きますか
・直近で伸ばしたいプロダクトは
・競合はどこだと捉えていますか
・評価は誰がいつ決めますか
・未経験入社の方は今何をしていますか
・リモートは制度ですか、運用ですか
・この1年で何人増えましたか
・今いちばん困っていることは何ですか

全部聞く必要はないです。相手の立場に合うものを2つ選んでください。",2026-09-23,haru,リスト提示→リプ回収型,draft,,,,,,,
05,覚えておくSaaSの略語,本文,"面接で普通に出てくる略語、まとめておきます。

・ARR
・MRR
・NRR
・LTV
・CAC
・ARPU
・SaaS
・IS
・FS
・CS
・SDR
・BDR
・MQL
・SQL
・SFA
・CRM
・MA
・PMF
・ACV
・NPS

意味を知っているだけでは足りません。前職の経験に結びつけて話せるかが分かれ目かと。",2026-09-23,haru,リスト提示→リプ回収型,draft,,,,,,,
06,カスタマーサクセスで評価される行動,本文,"CSで評価される人がやっていること、並べておきます。

・利用データを毎週見ている
・ログインが減った顧客に先に連絡する
・導入初月の設計に時間をかける
・顧客の社内事情を把握している
・決裁者と担当者の両方と話す
・成功事例を横展開する
・要望を開発に言語化して渡す
・解約理由を記録に残す
・アップセルの提案を準備している
・問い合わせの傾向をまとめている
・他社事例を持って提案する
・社内の営業と情報を共有する

受け身で待つ人と、先に動く人で評価がはっきり分かれる職種です。",2026-09-23,haru,リスト提示→リプ回収型,draft,,,,,,,
07,フィールドセールスで評価される行動,本文,"FSで数字が伸びる人の行動、書き出しておきます。

・初回で決裁者を確認する
・顧客の業務フローを聞き切る
・競合比較を先に出す
・導入後の体制まで話す
・失注理由を必ず聞く
・ISに渡された情報を読み込む
・CSに引き継ぐ前提で契約する
・価格の話を最後に回さない
・議事録を当日に送る
・次回日程をその場で決める
・見送り顧客を半年後に追う
・商談の録画を見返す

センスではなく、手順で差がつく仕事かと。",2026-09-23,haru,リスト提示→リプ回収型,draft,,,,,,,
08,SaaSで詰む人の特徴,本文,"入ってから苦しくなる人、だいたい共通しています。

・数字を追うのが嫌い
・プロダクトを触らない
・変化に毎回不満を言う
・テキストでの報告が苦手
・分からないことを聞けない
・顧客より自社の都合を優先する
・失注の原因を人のせいにする
・ツールの使い方を覚えない
・前職のやり方に固執する
・情報を自分の中に溜める

スキル不足より、この辺りで詰まる人のほうが多いです。逆に言えば、ここを避ければ続きます。",2026-09-23,haru,リスト提示→リプ回収型,draft,,,,,,,
09,応募前に触れるプロダクトの探し方,本文,"面接前にプロダクトを触りたいなら、この手があります。

・無料プランに登録する
・トライアルを申し込む
・デモ動画を見る
・製品サイトの機能一覧を読む
・料金プランの違いを比較する
・導入事例を3本読む
・ヘルプページを読む
・よくある質問を読む
・比較サイトでの評価を見る
・競合のサイトも見る
・SNSでユーザーの声を探す
・展示会やセミナーに申し込む

触ってきた人は、面接の最初の3分で分かります。ここだけで差がつくかと。",2026-09-23,haru,リスト提示→リプ回収型,draft,,,,,,,
10,転職活動で使う媒体の種類,本文,"どこから応募するかで、通りやすさも変わります。

・総合型の転職サイト
・SaaSに強い特化型エージェント
・ハイクラス向けスカウト
・企業の採用ページから直接応募
・リファラル（知人紹介）
・SNSのDMからの応募
・カジュアル面談プラットフォーム
・業界特化の求人メディア
・転職イベント
・アルムナイ採用

同じ会社でも、応募経路で選考スピードが変わることがあります。本命は直接応募も検討してみてください。",2026-09-23,haru,リスト提示→リプ回収型,draft,,,,,,,
01,福利厚生より評価制度を見る,本文,"「福利厚生が充実してるSaaS」で探してる人、正直もったいないです。

福利厚生は入社後の満足度を少し上げますが、年収とキャリアはほぼ動かしません。動かすのは評価制度のほうなんですよね。

面接官をやっているので中の事情も見えますが、大事なのは制度の数ではなく、**上がる条件が言語化されているか**。確認方法をリプにまとめます",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
01,福利厚生より評価制度を見る,リプ1,"先に結論だけ渡しておきます。

見るべきはこの3つです。
・等級ごとの期待役割が文書化されているか
・評価は年何回か
・昇給の実績レンジを答えられるか

改めて理由を...",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
01,福利厚生より評価制度を見る,リプ2,"前提として、年収はこう決まります。

・求人票のレンジ
・面接での等級判断
・社内の給与テーブル
・評価による昇給

つまり、入社時の交渉で動くのは一部だけ。あとは入ってからの評価で決まります。福利厚生はここに一切絡みません。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
01,福利厚生より評価制度を見る,リプ3,"じゃあ何を聞くか。面接でこの3つです。

・「等級が1つ上がると、何ができる人ですか」（言語化されているかが分かる）
・「評価は年に何回ありますか」（回数が多いほど挽回できる）
・「昇給の実績レンジを教えてください」（答えられない会社は運用が曖昧）

3つとも即答できる会社は、制度として回っています。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
01,福利厚生より評価制度を見る,リプ4,"受ける前の確認は、この順で。

・求人票の想定年収の下限を見る
・等級や職位の記載があるか見る
・面接で上の3つを聞く

福利厚生の充実は、入社後の満足度。評価制度は、3年後の年収。
どちらを優先するかは自由ですが、順番を間違えないほうがいいかと。

保存して、次の面接で使ってください。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
02,「急成長中」の求人の読み方,本文,"「急成長中のSaaS」という言葉だけで受けるの、けっこう危ないです。

急成長は、売上が伸びている状態を指すこともあれば、人が急に増えている状態を指すこともあります。後者は、入った側からすると別物なんですよね。

採る側にいるので分かりますが、見るべきは成長の中身。確認方法をまとめます",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
02,「急成長中」の求人の読み方,リプ1,"先に結論です。

・売上が伸びているのか、人が増えているのかを分ける
・仕組みが追いついているかを見る
・自分が整える側に回る覚悟があるかを決める

改めて理由を...",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
02,「急成長中」の求人の読み方,リプ2,"前提として、急成長の会社では次のことが起きます。

・役割の線引きが頻繁に変わる
・マニュアルが追いつかない
・上司が半年で変わることがある
・入社時の配属と半年後の担当が違う

これ自体は悪いことではないです。ただ、安定を求めて入ると必ずギャップになります。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
02,「急成長中」の求人の読み方,リプ3,"見極め方は3つ。

・「この1年で社員は何人増えましたか」（増え方のペースが分かる）
・「オンボーディングの担当者はいますか」（仕組みが追いついているか）
・「入社時の配属が変わることはありますか」（正直に答える会社は信用できる）",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
02,「急成長中」の求人の読み方,リプ4,"受ける前に、この順で確認してください。

・採用ページの募集職種数を数える（多すぎる会社は拡大優先）
・募集背景が増員か欠員かを読む
・面接で上の3つを聞く

急成長は、整える側に回れる人には最高の環境です。ただ「整っている環境で働きたい」人には向きません。

保存して、次の面接で使ってください。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
03,「未経験歓迎」の本当の意味,本文,"未経験歓迎と書いてあるのに落ちる、という相談がめちゃくちゃ多いです。

あの言葉は「経験を問わない」ではなく、「業界経験を問わない」という意味で使われていることがほとんどなんですよね。

面接官として言えるのは、未経験歓迎の求人でも見ている項目はあるということ。中身をまとめます",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
03,「未経験歓迎」の本当の意味,リプ1,"先に結論だけ。

未経験歓迎の求人で見られているのはこの3つです。
・前職で何を任されていたか
・数字を追った経験があるか
・学習が行動になっているか

改めて解説を...",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
03,「未経験歓迎」の本当の意味,リプ2,"前提として、未経験歓迎には3種類あります。

・業界未経験OK（職種の経験は必要）
・職種未経験OK（社会人経験は必要）
・完全未経験OK（ポテンシャル採用）

求人票で「必須要件」を読むと、どれなのかが分かります。ここを読まずに応募すると、通らない理由が見えません。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
03,「未経験歓迎」の本当の意味,リプ3,"じゃあどう準備するか。この3つです。

・前職の業務を「役割」で書き直す（作業ではなく判断を書く）
・追っていた数字を思い出す（売上でなくてもいい。件数でも時間でも）
・応募先のプロダクトを触って、感想を1つ用意する

これだけで、同じ経歴でも通過率が変わります。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
03,「未経験歓迎」の本当の意味,リプ4,"受ける前の確認は、この順で。

・必須要件と歓迎要件を分けて読む
・自分がどのタイプの未経験歓迎に当てはまるか確認する
・当てはまる求人にだけ出す

全部に出すより、当てはまるものに絞るほうが結果的に早いかと。

保存して、次の応募で使ってください。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
04,インセンティブの見方,本文,"「インセンティブあり」の一言で年収を計算するの、危ないです。

支給条件と達成率の実態が分からないと、提示額は絵に描いた餅になります。ここを確認せずに入って、1年後に揉める人が本当に多いんですよね。

見るべきポイントをまとめます",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
04,インセンティブの見方,リプ1,"先に結論です。

・固定と変動の比率を確認する
・支給条件（個人かチームか）を確認する
・達成者の割合を聞く

改めて理由を...",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
04,インセンティブの見方,リプ2,"前提として、SaaSのインセンティブはこう分かれます。

・個人目標の達成に対して支給
・チーム目標に対して支給
・新規と既存で条件が違う
・四半期ごとか、年次か

同じ「年収600万（インセンティブ含む）」でも、固定500万＋変動100万と、固定400万＋変動200万では生活が変わります。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
04,インセンティブの見方,リプ3,"面接で聞くのはこの3つ。

・「固定と変動の比率を教えてください」
・「昨年、目標を達成した方の割合はどれくらいですか」
・「未達の場合、提示額からどれくらい下がりますか」

3つとも答えられる会社は、制度が運用されています。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
04,インセンティブの見方,リプ4,"承諾前の確認は、この順で。

・条件通知書で固定額を確認する
・変動部分の算定方法を書面でもらう
・達成率の実績を聞く

固定額だけで生活が成立するかを基準に判断するのが、いちばん安全かと。

保存して、オファー面談で使ってください。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
05,「裁量があります」の実態,本文,"「裁量があります」という説明、そのまま受け取ると危ないです。

裁量には2種類あって、決められる裁量と、任される裁量があります。後者は、要するに丸投げなんですよね。

面接で見分ける方法をまとめます",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
05,「裁量があります」の実態,リプ1,"先に結論です。

・何を自分で決められるのかを具体で聞く
・決裁の範囲を聞く
・相談できる相手がいるかを聞く

改めて解説を...",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
05,「裁量があります」の実態,リプ2,"前提として、裁量という言葉はこう使われます。

・技術や手法を自分で選べる（決められる裁量）
・目標の立て方を自分で決められる（決められる裁量）
・やり方は任せるので結果を出して（任される裁量）
・前例がないので自分で考えて（丸投げ）

下2つを裁量と呼んでいる会社は、実際には支援がありません。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
05,「裁量があります」の実態,リプ3,"面接で聞くならこの3つ。

・「このポジションで、自分で決められる範囲はどこまでですか」
・「判断に迷ったとき、誰に相談しますか」
・「前任の方はどこまで決めていましたか」

前任者の話が具体的に出てくる会社は、役割が整理されています。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
05,「裁量があります」の実態,リプ4,"受ける前の確認は、この順で。

・求人票の「業務内容」に判断の記述があるか見る
・チーム構成と人数を確認する
・面接で上の3つを聞く

裁量が欲しい人ほど、相談相手がいるかを確認してください。丸投げは裁量ではないかと。

保存して、次の面接で使ってください。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
06,ストックオプションの扱い,本文,"ストックオプションを年収に含めて考えるの、おすすめしないです。

条件次第で価値がゼロになることもあります。もらえる前提で生活設計をすると、後で苦しくなるんですよね。

見方をまとめておきます",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
06,ストックオプションの扱い,リプ1,"先に結論です。

・現金の固定額だけで生活が成立するかを基準にする
・付与条件と行使条件を必ず確認する
・上場や売却がなければ現金化できないことを理解しておく

改めて解説を...",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
06,ストックオプションの扱い,リプ2,"前提として、確認すべき項目はこれだけあります。

・付与のタイミング
・権利が確定するまでの期間
・行使価格
・退職した場合の扱い
・税金の扱い（種類によって変わる）

ここを説明できる会社もあれば、曖昧なままの会社もあります。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
06,ストックオプションの扱い,リプ3,"面接や条件面談で聞くならこの3つ。

・「付与の条件と時期を教えてください」
・「権利確定までの期間はどれくらいですか」
・「退職時はどうなりますか」

嫌な顔をされる質問ではないです。むしろ理解している人だと思われます。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
06,ストックオプションの扱い,リプ4,"承諾前の確認は、この順で。

・条件通知書に現金の固定額を確認する
・ストックオプションの条件を書面でもらう
・現金部分だけで判断する

あくまで上振れの可能性として捉えるのが、いちばん健全かと。
※税務や法務の詳細は専門家に確認してください。

保存して、オファー面談で使ってください。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
07,SaaSを辞める人の理由,本文,"SaaSは働きやすい、というイメージだけで入ると危ないです。

もちろん環境が良い会社は多いです。ただ、入ってから辞める人にも共通した理由があるんですよね。

採る側にいるので見えている範囲でまとめます",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
